20500001	20600001	2L	1e+05	20600000	20500001	2L:20500001-20600000
20600001	20700001	2L	1e+05	20700000	20600001	2L:20600001-20700000
20700001	20800001	2L	1e+05	20800000	20700001	2L:20700001-20800000
20800001	20900001	2L	1e+05	20900000	20800001	2L:20800001-20900000
20900001	21000001	2L	1e+05	21000000	20900001	2L:20900001-21000000
21000001	21100001	2L	1e+05	21100000	21000001	2L:21000001-21100000
21100001	21200001	2L	1e+05	21200000	21100001	2L:21100001-21200000
21200001	21300001	2L	1e+05	21300000	21200001	2L:21200001-21300000
21300001	21400001	2L	1e+05	21400000	21300001	2L:21300001-21400000
21400001	21500001	2L	1e+05	21500000	21400001	2L:21400001-21500000
21500001	21600001	2L	1e+05	21600000	21500001	2L:21500001-21600000
21600001	21700001	2L	1e+05	21700000	21600001	2L:21600001-21700000
21700001	21800001	2L	1e+05	21800000	21700001	2L:21700001-21800000
21800001	21900001	2L	1e+05	21900000	21800001	2L:21800001-21900000
21900001	22000001	2L	1e+05	22000000	21900001	2L:21900001-22000000
22000001	22100001	2L	1e+05	22100000	22000001	2L:22000001-22100000
22100001	22200001	2L	1e+05	22200000	22100001	2L:22100001-22200000
22200001	22300001	2L	1e+05	22300000	22200001	2L:22200001-22300000
22300001	22400001	2L	1e+05	22400000	22300001	2L:22300001-22400000
22400001	22500001	2L	1e+05	22500000	22400001	2L:22400001-22500000
22500001	22600001	2L	1e+05	22600000	22500001	2L:22500001-22600000
22600001	22700001	2L	1e+05	22700000	22600001	2L:22600001-22700000
22700001	22800001	2L	1e+05	22800000	22700001	2L:22700001-22800000
22800001	22900001	2L	1e+05	22900000	22800001	2L:22800001-22900000
22900001	23000001	2L	1e+05	23000000	22900001	2L:22900001-23000000
