"name.library.x","replicate","forward_FASTQ_file","forward_file_loc","reverse_FASTQ_file","reverse_file_loc"
"12LN10-44",1,"N702-N505_S7_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N702-N505_S7_L001_R1_001.fastq.gz","N702-N505_S7_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N702-N505_S7_L001_R2_001.fastq.gz"
"12LN10-44",2,"N702-N505_S7_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N702-N505_S7_L002_R1_001.fastq.gz","N702-N505_S7_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N702-N505_S7_L002_R2_001.fastq.gz"
"12LN10-44",3,"N702-N505_S7_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N702-N505_S7_L003_R1_001.fastq.gz","N702-N505_S7_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N702-N505_S7_L003_R2_001.fastq.gz"
"12LN10-44",4,"N702-N505_S7_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N702-N505_S7_L004_R1_001.fastq.gz","N702-N505_S7_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N702-N505_S7_L004_R2_001.fastq.gz"
"12LN10-44",5,"Plate_4_12LN10-44_N707_N503_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-44_N707_N503_L001_R1_001.fastq.gz","Plate_4_12LN10-44_N707_N503_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-44_N707_N503_L001_R2_001.fastq.gz"
"12LN10-57",1,"N707-N506_S33_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N506_S33_L001_R1_001.fastq.gz","N707-N506_S33_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N506_S33_L001_R2_001.fastq.gz"
"12LN10-57",2,"N707-N506_S33_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N506_S33_L002_R1_001.fastq.gz","N707-N506_S33_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N506_S33_L002_R2_001.fastq.gz"
"12LN10-57",3,"N707-N506_S33_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N506_S33_L003_R1_001.fastq.gz","N707-N506_S33_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N506_S33_L003_R2_001.fastq.gz"
"12LN10-57",4,"N707-N506_S33_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N506_S33_L004_R1_001.fastq.gz","N707-N506_S33_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N506_S33_L004_R2_001.fastq.gz"
"12LN10-57",5,"Plate_4_12LN10-57_N701_N503_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-57_N701_N503_L004_R1_001.fastq.gz","Plate_4_12LN10-57_N701_N503_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-57_N701_N503_L004_R2_001.fastq.gz"
"12LN10-58",1,"N706-N505_S33_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N505_S33_L001_R1_001.fastq.gz","N706-N505_S33_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N505_S33_L001_R2_001.fastq.gz"
"12LN10-58",2,"N706-N505_S33_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N505_S33_L002_R1_001.fastq.gz","N706-N505_S33_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N505_S33_L002_R2_001.fastq.gz"
"12LN10-58",3,"N706-N505_S33_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N505_S33_L003_R1_001.fastq.gz","N706-N505_S33_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N505_S33_L003_R2_001.fastq.gz"
"12LN10-58",4,"N706-N505_S33_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N505_S33_L004_R1_001.fastq.gz","N706-N505_S33_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N505_S33_L004_R2_001.fastq.gz"
"12LN10-59",1,"N707-N503_S37_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N503_S37_L001_R1_001.fastq.gz","N707-N503_S37_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N503_S37_L001_R2_001.fastq.gz"
"12LN10-59",2,"N707-N503_S37_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N503_S37_L002_R1_001.fastq.gz","N707-N503_S37_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N503_S37_L002_R2_001.fastq.gz"
"12LN10-59",3,"N707-N503_S37_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N503_S37_L003_R1_001.fastq.gz","N707-N503_S37_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N503_S37_L003_R2_001.fastq.gz"
"12LN10-59",4,"N707-N503_S37_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N503_S37_L004_R1_001.fastq.gz","N707-N503_S37_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N503_S37_L004_R2_001.fastq.gz"
"12LN10-60",1,"N711-N517_S52_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N711-N517_S52_L001_R1_001.fastq.gz","N711-N517_S52_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N711-N517_S52_L001_R2_001.fastq.gz"
"12LN10-60",2,"N711-N517_S52_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N711-N517_S52_L002_R1_001.fastq.gz","N711-N517_S52_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N711-N517_S52_L002_R2_001.fastq.gz"
"12LN10-60",3,"N711-N517_S52_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N711-N517_S52_L003_R1_001.fastq.gz","N711-N517_S52_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N711-N517_S52_L003_R2_001.fastq.gz"
"12LN10-60",4,"N711-N517_S52_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N711-N517_S52_L004_R1_001.fastq.gz","N711-N517_S52_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N711-N517_S52_L004_R2_001.fastq.gz"
"12LN10-65",1,"Plate_4_12LN10-65_N704_N502_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-65_N704_N502_L002_R1_001.fastq.gz","Plate_4_12LN10-65_N704_N502_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-65_N704_N502_L002_R2_001.fastq.gz"
"12LN10-67",1,"N704-N504_S20_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N504_S20_L001_R1_001.fastq.gz","N704-N504_S20_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N504_S20_L001_R2_001.fastq.gz"
"12LN10-67",2,"N704-N504_S20_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N504_S20_L002_R1_001.fastq.gz","N704-N504_S20_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N504_S20_L002_R2_001.fastq.gz"
"12LN10-67",3,"N704-N504_S20_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N504_S20_L003_R1_001.fastq.gz","N704-N504_S20_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N504_S20_L003_R2_001.fastq.gz"
"12LN10-67",4,"N704-N504_S20_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N504_S20_L004_R1_001.fastq.gz","N704-N504_S20_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N504_S20_L004_R2_001.fastq.gz"
"12LN10-7",1,"N709-N505_S50_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N505_S50_L001_R1_001.fastq.gz","N709-N505_S50_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N505_S50_L001_R2_001.fastq.gz"
"12LN10-7",2,"N709-N505_S50_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N505_S50_L002_R1_001.fastq.gz","N709-N505_S50_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N505_S50_L002_R2_001.fastq.gz"
"12LN10-7",3,"N709-N505_S50_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N505_S50_L003_R1_001.fastq.gz","N709-N505_S50_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N505_S50_L003_R2_001.fastq.gz"
"12LN10-7",4,"N709-N505_S50_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N505_S50_L004_R1_001.fastq.gz","N709-N505_S50_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N505_S50_L004_R2_001.fastq.gz"
"12LN10-7",5,"Plate_4_12LN10-7_N705_N506_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-7_N705_N506_L001_R1_001.fastq.gz","Plate_4_12LN10-7_N705_N506_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-7_N705_N506_L001_R2_001.fastq.gz"
"12LN10-70",1,"N704-N506_S54_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N506_S54_L001_R1_001.fastq.gz","N704-N506_S54_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N506_S54_L001_R2_001.fastq.gz"
"12LN10-70",2,"N704-N506_S54_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N506_S54_L002_R1_001.fastq.gz","N704-N506_S54_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N506_S54_L002_R2_001.fastq.gz"
"12LN10-70",3,"N704-N506_S54_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N506_S54_L003_R1_001.fastq.gz","N704-N506_S54_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N506_S54_L003_R2_001.fastq.gz"
"12LN10-70",4,"N704-N506_S54_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N506_S54_L004_R1_001.fastq.gz","N704-N506_S54_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N506_S54_L004_R2_001.fastq.gz"
"12LN10-71_(B)",1,"N709-N503_S48_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N503_S48_L001_R1_001.fastq.gz","N709-N503_S48_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N503_S48_L001_R2_001.fastq.gz"
"12LN10-71_(B)",2,"N709-N503_S48_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N503_S48_L002_R1_001.fastq.gz","N709-N503_S48_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N503_S48_L002_R2_001.fastq.gz"
"12LN10-71_(B)",3,"N709-N503_S48_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N503_S48_L003_R1_001.fastq.gz","N709-N503_S48_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N503_S48_L003_R2_001.fastq.gz"
"12LN10-71_(B)",4,"N709-N503_S48_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N503_S48_L004_R1_001.fastq.gz","N709-N503_S48_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N503_S48_L004_R2_001.fastq.gz"
"12LN10-75",1,"N703-N506_S16_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N703-N506_S16_L001_R1_001.fastq.gz","N703-N506_S16_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N703-N506_S16_L001_R2_001.fastq.gz"
"12LN10-75",2,"N703-N506_S16_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N703-N506_S16_L002_R1_001.fastq.gz","N703-N506_S16_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N703-N506_S16_L002_R2_001.fastq.gz"
"12LN10-75",3,"N703-N506_S16_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N703-N506_S16_L003_R1_001.fastq.gz","N703-N506_S16_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N703-N506_S16_L003_R2_001.fastq.gz"
"12LN10-75",4,"N703-N506_S16_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N703-N506_S16_L004_R1_001.fastq.gz","N703-N506_S16_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N703-N506_S16_L004_R2_001.fastq.gz"
"12LN10-76",1,"Plate_4_12LN10-76_N704_N503_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-76_N704_N503_L001_R1_001.fastq.gz","Plate_4_12LN10-76_N704_N503_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-76_N704_N503_L001_R2_001.fastq.gz"
"12LN10-76",2,"Plate_4_12LN10-76_N704_N503_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-76_N704_N503_L003_R1_001.fastq.gz","Plate_4_12LN10-76_N704_N503_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-76_N704_N503_L003_R2_001.fastq.gz"
"12LN10-80",1,"N709-N506_S59_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N709-N506_S59_L001_R1_001.fastq.gz","N709-N506_S59_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N709-N506_S59_L001_R2_001.fastq.gz"
"12LN10-80",2,"N709-N506_S59_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N709-N506_S59_L002_R1_001.fastq.gz","N709-N506_S59_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N709-N506_S59_L002_R2_001.fastq.gz"
"12LN10-80",3,"N709-N506_S59_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N709-N506_S59_L003_R1_001.fastq.gz","N709-N506_S59_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N709-N506_S59_L003_R2_001.fastq.gz"
"12LN10-80",4,"N709-N506_S59_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N709-N506_S59_L004_R1_001.fastq.gz","N709-N506_S59_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N709-N506_S59_L004_R2_001.fastq.gz"
"12LN10-82",1,"N709-N517_S51_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N517_S51_L001_R1_001.fastq.gz","N709-N517_S51_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N517_S51_L001_R2_001.fastq.gz"
"12LN10-82",2,"N709-N517_S51_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N517_S51_L002_R1_001.fastq.gz","N709-N517_S51_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N517_S51_L002_R2_001.fastq.gz"
"12LN10-82",3,"N709-N517_S51_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N517_S51_L003_R1_001.fastq.gz","N709-N517_S51_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N517_S51_L003_R2_001.fastq.gz"
"12LN10-82",4,"N709-N517_S51_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N517_S51_L004_R1_001.fastq.gz","N709-N517_S51_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N517_S51_L004_R2_001.fastq.gz"
"12LN10-83",1,"N709-N503_S41_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N503_S41_L001_R1_001.fastq.gz","N709-N503_S41_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N503_S41_L001_R2_001.fastq.gz"
"12LN10-83",2,"N709-N503_S41_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N503_S41_L002_R1_001.fastq.gz","N709-N503_S41_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N503_S41_L002_R2_001.fastq.gz"
"12LN10-83",3,"N709-N503_S41_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N503_S41_L003_R1_001.fastq.gz","N709-N503_S41_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N503_S41_L003_R2_001.fastq.gz"
"12LN10-83",4,"N709-N503_S41_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N503_S41_L004_R1_001.fastq.gz","N709-N503_S41_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N503_S41_L004_R2_001.fastq.gz"
"12LN10-84",1,"N711-N503_S58_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N503_S58_L001_R1_001.fastq.gz","N711-N503_S58_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N503_S58_L001_R2_001.fastq.gz"
"12LN10-84",2,"N711-N503_S58_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N503_S58_L002_R1_001.fastq.gz","N711-N503_S58_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N503_S58_L002_R2_001.fastq.gz"
"12LN10-84",3,"N711-N503_S58_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N503_S58_L003_R1_001.fastq.gz","N711-N503_S58_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N503_S58_L003_R2_001.fastq.gz"
"12LN10-84",4,"N711-N503_S58_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N503_S58_L004_R1_001.fastq.gz","N711-N503_S58_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N503_S58_L004_R2_001.fastq.gz"
"12LN10-86",1,"Plate_4_12LN10-86_N701_N517_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-86_N701_N517_L001_R1_001.fastq.gz","Plate_4_12LN10-86_N701_N517_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-86_N701_N517_L001_R2_001.fastq.gz"
"12LN10-86",2,"Plate_4_12LN10-86_N701_N517_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-86_N701_N517_L002_R1_001.fastq.gz","Plate_4_12LN10-86_N701_N517_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-86_N701_N517_L002_R2_001.fastq.gz"
"12LN10-86",3,"Plate_4_12LN10-86_N701_N517_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-86_N701_N517_L003_R1_001.fastq.gz","Plate_4_12LN10-86_N701_N517_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-86_N701_N517_L003_R2_001.fastq.gz"
"12LN10-89",1,"N707-N517_S41_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N517_S41_L001_R1_001.fastq.gz","N707-N517_S41_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N517_S41_L001_R2_001.fastq.gz"
"12LN10-89",2,"N707-N517_S41_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N517_S41_L002_R1_001.fastq.gz","N707-N517_S41_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N517_S41_L002_R2_001.fastq.gz"
"12LN10-89",3,"N707-N517_S41_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N517_S41_L003_R1_001.fastq.gz","N707-N517_S41_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N517_S41_L003_R2_001.fastq.gz"
"12LN10-89",4,"N707-N517_S41_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N517_S41_L004_R1_001.fastq.gz","N707-N517_S41_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N517_S41_L004_R2_001.fastq.gz"
