Estimate	Std. Error	t value	Pr(>|t|)	Dim	terms	run_type	test_type	p.val.fdr	p.val.bonfe
155.538218043801	56.993861683029	2.72903455654271	0.010680467699869	Dim.5	In_3R_Mo	2L	inv	0.414552046406049	1
61.3126080778462	45.338001015173	1.3523447594729	0.186717222676844	Dim.5	In_3R_Payne	2L	inv	0.977049599209478	1
5.06459672500102	8.72442019008113	0.580508115686473	0.566056073422218	Dim.6	In_2L_t	2L	inv	0.994467272406793	1
60.5914068572229	44.511872003551	1.36124148749325	0.183921491490529	Dim.6	In_2R_Ns	2L	inv	0.977049599209478	1
110.659639832303	219.430877950652	0.504302953466692	0.617858815060211	Dim.6	In_3L_P	2L	inv	0.994467272406793	1
-3.14780917658196	157.492314848879	-0.019987065271105	0.984190577588885	Dim.6	In_3R_C	2L	inv	0.994467272406793	1
32.0939692044956	61.5962654698265	0.521037581738086	0.606296782793961	Dim.6	In_3R_Mo	2L	inv	0.994467272406793	1
-31.2443262628143	44.9014411140001	-0.69584239364363	0.492066861528502	Dim.6	In_3R_Payne	2L	inv	0.994467272406793	1
-2.49521161438007	8.42069723634771	-0.296318884807966	0.769098322429122	Dim.7	In_2L_t	2L	inv	0.994467272406793	1
28.4007023794795	43.8086824184488	0.648289352968976	0.521898319031303	Dim.7	In_2R_Ns	2L	inv	0.994467272406793	1
-26.731101725159	211.754986188738	-0.126235996640634	0.900416272504068	Dim.7	In_3L_P	2L	inv	0.994467272406793	1
-192.86684961603	147.065536697568	-1.31143471099317	0.199999645436365	Dim.7	In_3R_C	2L	inv	0.977049599209478	1
-76.4577792065914	57.7558356411862	-1.32381045755433	0.19590701214936	Dim.7	In_3R_Mo	2L	inv	0.977049599209478	1
63.2618253857004	41.8968374975264	1.50994273468577	0.141877972612096	Dim.7	In_3R_Payne	2L	inv	0.977049599209478	1
-2.77122146879199	8.19469925252969	-0.338172443355565	0.737669290887288	Dim.8	In_2L_t	2L	inv	0.994467272406793	1
-10.8069411916218	42.9134425853804	-0.251831140559752	0.80294774390768	Dim.8	In_2R_Ns	2L	inv	0.994467272406793	1
-119.786053842552	205.019361333278	-0.584267032457624	0.563558542518761	Dim.8	In_3L_P	2L	inv	0.994467272406793	1
55.7979156858144	147.003793652598	0.379567862157877	0.707031634315135	Dim.8	In_3R_C	2L	inv	0.994467272406793	1
91.8131318169776	55.3387073135517	1.65911233337563	0.107871326053949	Dim.8	In_3R_Mo	2L	inv	0.977049599209478	1
5.93806776351344	42.3497711321985	0.140214872589919	0.88945957380317	Dim.8	In_3R_Payne	2L	inv	0.994467272406793	1
-7.09247963991245	7.96668590817659	-0.890267260647631	0.380648860227402	Dim.9	In_2L_t	2L	inv	0.994467272406793	1
-15.1761023282974	42.1545503154447	-0.360011012209449	0.721447621140314	Dim.9	In_2R_Ns	2L	inv	0.994467272406793	1
-232.231404154659	198.168191044482	-1.17189041758236	0.250779079945018	Dim.9	In_3L_P	2L	inv	0.977049599209478	1
-53.0092219110058	144.592465298467	-0.366611232484241	0.716570414079063	Dim.9	In_3R_C	2L	inv	0.994467272406793	1
0.511808450476717	56.9461665122918	0.00898758392044255	0.992890586171017	Dim.9	In_3R_Mo	2L	inv	0.994467272406793	1
-1.03749868756606	41.6618605014154	-0.0249028409936425	0.980303033494945	Dim.9	In_3R_Payne	2L	inv	0.994467272406793	1
0.16884096548881	8.03721615596658	0.0210073938802141	0.983383635157897	Dim.10	In_2L_t	2L	inv	0.994467272406793	1
18.5231905325288	41.9113178119142	0.44196153925905	0.66179543428084	Dim.10	In_2R_Ns	2L	inv	0.994467272406793	1
-270.273395394765	195.524688547148	-1.38229804841035	0.177434659198887	Dim.10	In_3L_P	2L	inv	0.977049599209478	1
-181.130094888313	140.277296694893	-1.29122886707944	0.206822415150317	Dim.10	In_3R_C	2L	inv	0.977049599209478	1
-72.267428576885	55.0699858997046	-1.31228340440292	0.199716901733271	Dim.10	In_3R_Mo	2L	inv	0.977049599209478	1
29.1419297781219	41.1140061807241	0.708807836677925	0.484103233621239	Dim.10	In_3R_Payne	2L	inv	0.994467272406793	1
-6.53385902464559	7.76095702697582	-0.841888313765295	0.406739852233625	Dim.11	In_2L_t	2L	inv	0.994467272406793	1
-7.51778700388666	41.0759903909073	-0.183021442266936	0.85605475620172	Dim.11	In_2R_Ns	2L	inv	0.994467272406793	1
-18.414872937835	197.261268530061	-0.0933527046391711	0.926265337673181	Dim.11	In_3L_P	2L	inv	0.994467272406793	1
-15.8116505598	140.955318354489	-0.11217491290421	0.911457586697245	Dim.11	In_3R_C	2L	inv	0.994467272406793	1
-95.2905541717854	52.4955411780874	-1.81521234057801	0.0798465230353208	Dim.11	In_3R_Mo	2L	inv	0.913467874053079	1
15.9609653815407	40.4207945371722	0.394870154441483	0.695828100044635	Dim.11	In_3R_Payne	2L	inv	0.994467272406793	1
-9.32726455217856	7.61903022511784	-1.22420626727915	0.230727115128446	Dim.12	In_2L_t	2L	inv	0.977049599209478	1
-29.5358375236817	40.5113915873545	-0.729074869225209	0.471803443906712	Dim.12	In_2R_Ns	2L	inv	0.994467272406793	1
-1.3725726278349	196.24078261159	-0.00699432915813204	0.994467272406793	Dim.12	In_3L_P	2L	inv	0.994467272406793	1
-135.826478031778	137.948733388632	-0.984615622740985	0.332956900109968	Dim.12	In_3R_C	2L	inv	0.994467272406793	1
44.3947678284288	54.4826186796968	0.814842768285892	0.42180392105597	Dim.12	In_3R_Mo	2L	inv	0.994467272406793	1
-20.2062744034775	40.1386215823327	-0.503412264968545	0.618477033884793	Dim.12	In_3R_Payne	2L	inv	0.994467272406793	1
-2.67694679728221	7.70992496842361	-0.347207892196849	0.730942341010045	Dim.13	In_2L_t	2L	inv	0.994467272406793	1
-33.2346094171779	39.9493434181534	-0.831918789485679	0.412253064453575	Dim.13	In_2R_Ns	2L	inv	0.994467272406793	1
-150.955404740778	192.008202943733	-0.786192477333976	0.438132041143077	Dim.13	In_3L_P	2L	inv	0.994467272406793	1
-156.607602063152	135.581558424387	-1.15508040977779	0.257486611547715	Dim.13	In_3R_C	2L	inv	0.977049599209478	1
-28.6282101832799	54.2258363126451	-0.527944096947085	0.601554892731107	Dim.13	In_3R_Mo	2L	inv	0.994467272406793	1
-82.1689998151511	36.8263258013232	-2.23125707023965	0.0335584122320771	Dim.13	In_3R_Payne	2L	inv	0.611713720711763	1
-3.42067152423814	7.54731633295094	-0.453230177898306	0.653756150102152	Dim.14	In_2L_t	2L	inv	0.994467272406793	1
45.5081757269471	38.7167626827185	1.17541273013666	0.249390012273709	Dim.14	In_2R_Ns	2L	inv	0.977049599209478	1
8.87718845824994	190.220520021974	0.0466678802961135	0.963097829515513	Dim.14	In_3L_P	2L	inv	0.994467272406793	1
-152.062417338174	132.973360536422	-1.14355549656522	0.262160381253089	Dim.14	In_3R_C	2L	inv	0.977049599209478	1
13.5596749550717	53.3549302204432	0.254140993138742	0.801179998110725	Dim.14	In_3R_Mo	2L	inv	0.994467272406793	1
-95.7310962947275	34.8008555805039	-2.75082594085296	0.0101349485132516	Dim.14	In_3R_Payne	2L	inv	0.414552046406049	1
0.214959550665392	7.44397099982793	0.0288770000138853	0.977160503689611	Dim.15	In_2L_t	2L	inv	0.994467272406793	1
3.29470927865956	38.9437158638835	0.0846018210017571	0.93315930451289	Dim.15	In_2R_Ns	2L	inv	0.994467272406793	1
8.72352131839386	186.957555904812	0.0466604373178443	0.963103710560494	Dim.15	In_3L_P	2L	inv	0.994467272406793	1
-124.790553763695	131.581668761749	-0.948388593472313	0.350768409908513	Dim.15	In_3R_C	2L	inv	0.994467272406793	1
97.8960104657607	49.2501453524468	1.987730386686	0.0563566115560559	Dim.15	In_3R_Mo	2L	inv	0.780322313853081	1
-82.5653991862887	35.2150907340952	-2.3446027673116	0.0261045569836055	Dim.15	In_3R_Payne	2L	inv	0.587352532131124	1
3.71383466938733	7.33225576120277	0.506506427263269	0.616330627984161	Dim.16	In_2L_t	2L	inv	0.994467272406793	1
41.3042014486468	37.7616919075856	1.0938122568695	0.28303995241091	Dim.16	In_2R_Ns	2L	inv	0.994467272406793	1
316.82717453523	175.362793029661	1.80669553136988	0.0811971443602737	Dim.16	In_3L_P	2L	inv	0.913467874053079	1
-138.519273784819	129.653481150005	-1.06838067559912	0.294161853762188	Dim.16	In_3R_C	2L	inv	0.994467272406793	1
-64.4704264058023	50.5390642473112	-1.2756553245687	0.212201275904733	Dim.16	In_3R_Mo	2L	inv	0.977049599209478	1
-47.3734753147098	36.9656621654791	-1.28155354292423	0.210151737008606	Dim.16	In_3R_Payne	2L	inv	0.977049599209478	1
-1.31886258769689	7.31019521570143	-0.180414140632541	0.858082319886295	Dim.17	In_2L_t	2L	inv	0.994467272406793	1
-47.4577343284048	37.2409743476417	-1.27434190860289	0.212659729633542	Dim.17	In_2R_Ns	2L	inv	0.977049599209478	1
469.322309472736	161.71652698027	2.90212953639547	0.00700948552065086	Dim.17	In_3L_P	2L	inv	0.414552046406049	1
-21.762291246574	131.215065167414	-0.165852078180261	0.869424223804273	Dim.17	In_3R_C	2L	inv	0.994467272406793	1
52.3096232384287	50.6599496820148	1.03256366354031	0.31034291890098	Dim.17	In_3R_Mo	2L	inv	0.994467272406793	1
-29.9872595456304	37.3252792731999	-0.803403487650839	0.42827782397707	Dim.17	In_3R_Payne	2L	inv	0.994467272406793	1
1.49353657574512	7.20101977416908	0.207406259472112	0.837142172418599	Dim.18	In_2L_t	2L	inv	0.994467272406793	1
-54.2017961266002	36.3365194252516	-1.49166174922448	0.14658689887373	Dim.18	In_2R_Ns	2L	inv	0.977049599209478	1
112.06825828208	179.793671044113	0.623315924477582	0.537948801202291	Dim.18	In_3L_P	2L	inv	0.994467272406793	1
-56.0126201967813	128.921102777064	-0.434472084012814	0.667161437420653	Dim.18	In_3R_C	2L	inv	0.994467272406793	1
35.210219381823	50.3992427857444	0.698625960146018	0.490350927711149	Dim.18	In_3R_Mo	2L	inv	0.994467272406793	1
-52.1171211609878	35.8998493459897	-1.45173648665491	0.15730835752931	Dim.18	In_3R_Payne	2L	inv	0.977049599209478	1
-3.17176445085903	7.13269041463372	-0.444679954754759	0.659852253222533	Dim.19	In_2L_t	2L	inv	0.994467272406793	1
-42.9124719024713	36.588618238334	-1.17283663523297	0.250405370120552	Dim.19	In_2R_Ns	2L	inv	0.977049599209478	1
156.037307059177	177.402801722115	0.879565066303716	0.386325560630355	Dim.19	In_3L_P	2L	inv	0.994467272406793	1
-134.52864416763	126.0009481838	-1.06767961754852	0.294472755628586	Dim.19	In_3R_C	2L	inv	0.994467272406793	1
-18.401300041306	50.3574624630946	-0.365413568143783	0.717454527573893	Dim.19	In_3R_Mo	2L	inv	0.994467272406793	1
11.8137244328627	36.8614003431678	0.320490386227347	0.750894612691676	Dim.19	In_3R_Payne	2L	inv	0.994467272406793	1
3.56233251891161	7.09634563820968	0.501995350921258	0.619461086900258	Dim.20	In_2L_t	2L	inv	0.994467272406793	1
-20.3250294463612	37.0986093120478	-0.547864996108105	0.587977177742013	Dim.20	In_2R_Ns	2L	inv	0.994467272406793	1
-199.946590663271	175.110655679975	-1.14182994682337	0.262865430625624	Dim.20	In_3L_P	2L	inv	0.977049599209478	1
-187.755148698908	123.074549618626	-1.52554000222393	0.137957670548444	Dim.20	In_3R_C	2L	inv	0.977049599209478	1
-35.3289080551633	49.832731752066	-0.708949857112711	0.484016410904847	Dim.20	In_3R_Mo	2L	inv	0.994467272406793	1
-1.2702431743887	36.7718250457992	-0.0345439252146613	0.972680092371757	Dim.20	In_3R_Payne	2L	inv	0.994467272406793	1
-0.267860757814185	7.02580128694081	-0.0381252965853262	0.96984902995187	Dim.21	In_2L_t	2L	inv	0.994467272406793	1
-75.6091893110104	33.9740877808002	-2.22549578958054	0.0339840955950979	Dim.21	In_2R_Ns	2L	inv	0.611713720711763	1
102.717026340394	175.429713832208	0.585516695527639	0.562729470587204	Dim.21	In_3L_P	2L	inv	0.994467272406793	1
93.6837559589217	124.896764436819	0.750089534996024	0.459243457901815	Dim.21	In_3R_C	2L	inv	0.994467272406793	1
-24.7440038397265	49.3359766352414	-0.501540772622538	0.619776945739073	Dim.21	In_3R_Mo	2L	inv	0.994467272406793	1
-9.62644640913494	36.2066763755115	-0.265874898576601	0.792216686345334	Dim.21	In_3R_Payne	2L	inv	0.994467272406793	1
1.16721076264365	6.92909733214476	0.168450623031206	0.867398156854093	Dim.22	In_2L_t	2L	inv	0.994467272406793	1
8.18978869957175	36.2399021548327	0.225988157048035	0.822795835830924	Dim.22	In_2R_Ns	2L	inv	0.994467272406793	1
-114.301792726879	172.81693771839	-0.66140387762881	0.513574472227439	Dim.22	In_3L_P	2L	inv	0.994467272406793	1
-59.0536851708516	123.940359607715	-0.476468564055834	0.63731111211256	Dim.22	In_3R_C	2L	inv	0.994467272406793	1
-21.0879249774384	48.7330756351171	-0.432723046978026	0.668417175953529	Dim.22	In_3R_Mo	2L	inv	0.994467272406793	1
13.3463496784962	35.6824434467695	0.374031271104124	0.71110190645192	Dim.22	In_3R_Payne	2L	inv	0.994467272406793	1
-0.102395122532704	6.84542929921288	-0.0149581739956729	0.988167984998343	Dim.23	In_2L_t	2L	inv	0.994467272406793	1
-14.5085299139983	35.7149672074958	-0.406231085967602	0.687555013913402	Dim.23	In_2R_Ns	2L	inv	0.994467272406793	1
70.9859407494488	171.42358310567	0.414096703985537	0.681850132247731	Dim.23	In_3L_P	2L	inv	0.994467272406793	1
211.910709676433	116.390325024534	1.82069007567221	0.0789880362512937	Dim.23	In_3R_C	2L	inv	0.913467874053079	1
0.639849091125167	48.2762386156985	0.0132539135084377	0.989515979458446	Dim.23	In_3R_Mo	2L	inv	0.994467272406793	1
-6.00893318621172	35.3017394072666	-0.170216348743848	0.866021955110821	Dim.23	In_3R_Payne	2L	inv	0.994467272406793	1
0.754614452032758	6.77619885607122	0.111362501021742	0.912096096467652	Dim.24	In_2L_t	2L	inv	0.994467272406793	1
-44.7538227545783	34.4740995912735	-1.2981868499883	0.204453154129375	Dim.24	In_2R_Ns	2L	inv	0.977049599209478	1
-87.3040352126217	169.452835446946	-0.515211415508925	0.610310555339085	Dim.24	In_3L_P	2L	inv	0.994467272406793	1
-124.726585691503	119.42020440747	-1.04443453526446	0.30491277331962	Dim.24	In_3R_C	2L	inv	0.994467272406793	1
35.1321221856212	47.3508722864594	0.741953009293721	0.464082949903989	Dim.24	In_3R_Mo	2L	inv	0.994467272406793	1
-12.7522453871605	34.8892412324169	-0.365506526846216	0.717385891359993	Dim.24	In_3R_Payne	2L	inv	0.994467272406793	1
-0.215395180919758	6.64223194950065	-0.0324281329765894	0.974352791916437	Dim.25	In_2L_t	2L	inv	0.994467272406793	1
-22.3404985995533	34.5052825131228	-0.647451548644964	0.522432548509199	Dim.25	In_2R_Ns	2L	inv	0.994467272406793	1
-18.0064607760809	166.795016147816	-0.10795562836316	0.914774351128176	Dim.25	In_3L_P	2L	inv	0.994467272406793	1
37.5309598685193	119.013316207991	0.315350929327348	0.754753379070554	Dim.25	In_3R_C	2L	inv	0.994467272406793	1
